zillaID,constituencyID,name,img,party,affidavit,election_fund,tax_return
1,110,মোঃ আলাউদ্দিন আকাশ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/55152136fae34b209cd7ee6a323e3a81_0_2.jpg?filePath=0/candidates/,আমজনতার দল,মোঃ আলাউদ্দিন আকাশ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/dd7cca05ead7457287f5db9eaf32b310_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আলাউদ্দিন আকাশ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a5e8fc200b7543f3a4fb272846f9ced0_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আলাউদ্দিন আকাশ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1c256802057a45d2ab33c05283f5f4be_0_2.pdf?filePath=0/candidates/&format=2
1,110,মোঃ কামরুজ্জামান লিটন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/166a48306e604fabbcaa42047a0c580a_0_2.jpeg?filePath=0/candidates/,বাংলাদেশ জাতীয় পার্টি,মোঃ কামরুজ্জামান লিটন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f866ff601a2a408d8caf21aa3de2cd2b_0_2.pdf?filePath=0/candidates/&format=2,মোঃ কামরুজ্জামান লিটন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/017bd9498cb746a88a6529e8e8b3d241_0_2.pdf?filePath=0/candidates/&format=2,মোঃ কামরুজ্জামান লিটন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/79ab93d3bee74deda34e8dd08a84992a_0_2.pdf?filePath=0/candidates/&format=2
1,110,আবদুল লতিফ ফরাজী,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d1b790eedc86438d9a246159bb35b5aa_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি,আবদুল লতিফ ফরাজী_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/89e32e2bc4ad486296637bd00e0fcb8c_0_2.pdf?filePath=0/candidates/&format=2,আবদুল লতিফ ফরাজী_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5ab99ad741824210936a33f69f194aa7_0_2.pdf?filePath=0/candidates/&format=2,আবদুল লতিফ ফরাজী_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f5efdf8b0dd547dcb5d351dac5121942_0_2.pdf?filePath=0/candidates/&format=2
1,110,ডাঃ সুলতান আহমদ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2c32ad11c4e549b5be329cf5409c48c2_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,ডাঃ সুলতান আহমদ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/47c24d2e4f9742388684e44646dcb132_0_2.pdf?filePath=0/candidates/&format=2,ডাঃ সুলতান আহমদ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c4a8267728c64deca4b27a181d4bca2b_0_2.pdf?filePath=0/candidates/&format=2,ডাঃ সুলতান আহমদ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e28aba6704ae4807b6362ded55b0309c_0_2.pdf?filePath=0/candidates/&format=2
1,110,সৈয়দ মোঃ নাজেস আফরোজ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/222e4ed110ff4be89a61979627a8dc0e_0_2.jpg?filePath=0/candidates/,জাতীয়তাবাদী  গণতান্ত্রিক আন্দোলন -এনডিএম,সৈয়দ মোঃ নাজেস আফরোজ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a96e2e3546f848c6847f081d4341dbed_0_2.pdf?filePath=0/candidates/&format=2,সৈয়দ মোঃ নাজেস আফরোজ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/0136355f85784fa8a05c586260e91bba_0_2.pdf?filePath=0/candidates/&format=2,সৈয়দ মোঃ নাজেস আফরোজ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/22558b6544df47a88945a7252249501a_0_2.pdf?filePath=0/candidates/&format=2
1,110,মোঃ সোলায়মান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9ed55a65004f4bfaa6280997c605b1bc_0_2.jpg?filePath=0/candidates/,ন্যাশনাল পিপলস পার্টি (এনপিপি),মোঃ সোলায়মান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/59054218796d477694d11bbbefe23142_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সোলায়মান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/bab30f08887941f48755597940c67006_0_2.pdf?filePath=0/candidates/&format=2,মোঃ সোলায়মান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b55a9e8d546f4c78adecafa3f93d2b78_0_2.pdf?filePath=0/candidates/&format=2
1,110,মোঃ রাশেদ উদ জামান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9eef80d671d247edb0099b9955bb0197_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,মোঃ রাশেদ উদ জামান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/448ce2c263454d708484856100b50949_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাশেদ উদ জামান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/be70b12dd24f411d81e6e7cf5e66d348_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাশেদ উদ জামান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/45b9d09f9e7e4dde8d1a3ffc8f8b4078_0_2.pdf?filePath=0/candidates/&format=2
2,119,মোঃ কামরুল ইসলাম খান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/44031551176e4b9a8ca195854d7c3157_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,মোঃ কামরুল ইসলাম খান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5489a3c5f8c44a7baac747a78a7a45a5_0_2.pdf?filePath=0/candidates/&format=2,মোঃ কামরুল ইসলাম খান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/10bda9f69f6a4517861a02aee26413a6_0_2.pdf?filePath=0/candidates/&format=2,মোঃ কামরুল ইসলাম খান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c067810d26cb482cae8c97a93eb122de_0_2.pdf?filePath=0/candidates/&format=2
2,119,জহির উদ্দিন স্বপন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/0a1728f2b8f74ed19ca6e171a5bde58b_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,জহির উদ্দিন স্বপন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9f9e0f193e754ac7b37233dd8c875ce2_0_2.pdf?filePath=0/candidates/&format=2,জহির উদ্দিন স্বপন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c8bf0754732f428db52f1d6195195d24_0_2.pdf?filePath=0/candidates/&format=2,জহির উদ্দিন স্বপন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c2d386aa859543528a35255973a66a98_0_2.pdf?filePath=0/candidates/&format=2
2,119,আব্দুস সোবহান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/63f19a9cfe294e348ee4358d8efa6efe_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,আব্দুস সোবহান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/02d30637343a4fa7b038760fa665230d_0_2.pdf?filePath=0/candidates/&format=2,ফাইল পাওয়া যায় নি,আব্দুস সোবহান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2740e5737ffb4b329a951dc1efe7805f_0_2.pdf?filePath=0/candidates/&format=2
2,119,মোঃ রাসেল সরদার,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/d4c60f72f33c4774bf2d732a67efa938_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,মোঃ রাসেল সরদার_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9ccaa936c68242ae9471561e8e6b6982_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাসেল সরদার_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/23031303ad1948fb807b751a1e0b8a00_0_2.pdf?filePath=0/candidates/&format=2,মোঃ রাসেল সরদার_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/880b9f794d3b4aea9385f148e8b3e478_0_2.pdf?filePath=0/candidates/&format=2
2,119,ছেরনিয়াবাত সেকেন্দার আলী,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a65d255071d14d0f802aefd38ea51fc9_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি - জেপি,ছেরনিয়াবাত সেকেন্দার আলী_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a20279965dbd4dfb9b50f6c875c3dfed_0_2.pdf?filePath=0/candidates/&format=2,ছেরনিয়াবাত সেকেন্দার আলী_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/16bdb32a9db44460a8872823866ef0b5_0_2.pdf?filePath=0/candidates/&format=2,ছেরনিয়াবাত সেকেন্দার আলী_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/8014c857aca04f95a91c522472646dda_0_2.pdf?filePath=0/candidates/&format=2
2,120,মুন্সি মোস্তাফিজুর রহমান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3db000621c314d649caf007bb74969e5_0_2.jpg?filePath=0/candidates/,খেলাফত মজলিস,মুন্সি মোস্তাফিজুর রহমান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/dce4d50497c94d05957faf75b2c718ac_0_2.pdf?filePath=0/candidates/&format=2,মুন্সি মোস্তাফিজুর রহমান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c2918c867b864e2bbe19f06eb96766c2_0_2.pdf?filePath=0/candidates/&format=2,মুন্সি মোস্তাফিজুর রহমান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9b9db88ccd8d4f54abbdb6ad12f72e6d_0_2.pdf?filePath=0/candidates/&format=2
2,120,সরদার সরফুদ্দিন আহমেদ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/7355328f75994f5da373e006d82f1289_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,সরদার সরফুদ্দিন আহমেদ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2ef8647144014e08a421ad32de446911_0_2.pdf?filePath=0/candidates/&format=2,সরদার সরফুদ্দিন আহমেদ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/0b9284283ca14a05adbd4e8ab633dc11_0_2.pdf?filePath=0/candidates/&format=2,সরদার সরফুদ্দিন আহমেদ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5377ea3f002441288ff4f968bd23b9c0_0_2.pdf?filePath=0/candidates/&format=2
2,120,মোহাম্মদ নেছার উদ্দিন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2d7eea3a5d034254a868360a62e43edb_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,মোহাম্মদ নেছার উদ্দিন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/50d689af758b427fbff4d9690ecd6d9d_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ নেছার উদ্দিন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1e81df1341084cfb97dacb8ffe9b56a4_0_2.pdf?filePath=0/candidates/&format=2,মোহাম্মদ নেছার উদ্দিন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f371b60c9f9e400db78b85f093979e57_0_2.pdf?filePath=0/candidates/&format=2
2,120,আবদুল মন্নান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c7eb4b968f4d4c2cb57fb376dfebf471_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জামায়াতে ইসলামী,আবদুল মন্নান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/563218d260f8484f95e5f9c67f243ad6_0_2.pdf?filePath=0/candidates/&format=2,আবদুল মন্নান_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1f0113951e9547d8a7b05955559022ec_0_2.pdf?filePath=0/candidates/&format=2,আবদুল মন্নান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/609b1741520b4498bec038a05ad8f88c_0_2.pdf?filePath=0/candidates/&format=2
2,120,রঞ্জিত কুমার বাড়ৈ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/23e1ce7c16f74ec48559c8134a73a3d9_0_2.jpg?filePath=0/candidates/,গণঅধিকার পরিষদ (জিওপি),রঞ্জিত কুমার বাড়ৈ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3af86c52941f489da763cc85b5d14fa6_0_2.pdf?filePath=0/candidates/&format=2,রঞ্জিত কুমার বাড়ৈ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/092bb908ee2244d783b99f0ccfa613b2_0_2.pdf?filePath=0/candidates/&format=2,রঞ্জিত কুমার বাড়ৈ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4a25d5e45ea94bb6a4c778dfe573668a_0_2.pdf?filePath=0/candidates/&format=2
2,120,মোঃ আবুল কালাম আজাদ,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/cf36704078404503be35c2656ff5c52d_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয় সমাজতান্ত্রিক দল-বাংলাদেশ জাসদ,মোঃ আবুল কালাম আজাদ_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b6b982fa435e49f1a6f1bd81367254b4_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবুল কালাম আজাদ_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/96e673de4d4549309ac0a450c8c9fcc0_0_2.pdf?filePath=0/candidates/&format=2,মোঃ আবুল কালাম আজাদ_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e160138c5cb14e1aa75b726f96a216e6_0_2.pdf?filePath=0/candidates/&format=2
2,120,মোঃ তারিকুল ইসলাম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2ab26debda5d4392a376daef5c578c12_0_2.jpg?filePath=0/candidates/,বাংলাদেশের সমাজতান্ত্রিক দল-বাসদ,মোঃ তারিকুল ইসলাম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c9b7b86d84c342cc8d7b4e4f642fc170_0_2.pdf?filePath=0/candidates/&format=2,মোঃ তারিকুল ইসলাম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/bba5fd56bdb44a6cac7a7d8752fa238f_0_2.pdf?filePath=0/candidates/&format=2,মোঃ তারিকুল ইসলাম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4a1abaad597940cabf96a182458a60a0_0_2.pdf?filePath=0/candidates/&format=2
2,120,"এম, এ, জলিল",https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f2501b98b1d946a0864806fd5731c7a3_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি,"এম, এ, জলিল_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b2d3dbd2dcd54b8eb16e091c23b7e29b_0_2.pdf?filePath=0/candidates/&format=2","এম, এ, জলিল_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/54bdf6221f9f451e882db66731fbf5fa_0_2.pdf?filePath=0/candidates/&format=2","এম, এ, জলিল_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/71ac0ff62f6f49d5aaba17d557256b0e_0_2.pdf?filePath=0/candidates/&format=2"
2,120,আঃ হক,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b7f7ab5a88e040eb8a737588a81f4fdc_0_2.jpeg?filePath=0/candidates/,জাতীয় পার্টি - জেপি,আঃ হক_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a221ba7bfa4949e1b921ab26971f4d6e_0_2.pdf?filePath=0/candidates/&format=2,আঃ হক_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/2e94ef5cd9144dd1af301442478e45e0_0_2.pdf?filePath=0/candidates/&format=2,আঃ হক_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/553882feec8c4ac1aaa35c33af578aa0_0_2.pdf?filePath=0/candidates/&format=2
2,120,সাহেব আলী,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4fc93294745a444391dddb0c3ecf35fa_0_2.jpg?filePath=0/candidates/,ন্যাশনাল পিপলস পার্টি (এনপিপি),সাহেব আলী_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6607d318caee4b3385e86cc1c9628458_0_2.pdf?filePath=0/candidates/&format=2,সাহেব আলী_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1a5612b758d84e8cb097b11f5dbfc102_0_2.pdf?filePath=0/candidates/&format=2,সাহেব আলী_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e8370744946c4d458a696ce366a4cb14_0_2.pdf?filePath=0/candidates/&format=2
2,121,মোঃ ইকবাল হোসেন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/a1f2771de4654627b2ee1f12b3fdc2f7_0_2.jpg?filePath=0/candidates/,জাতীয় পার্টি,মোঃ ইকবাল হোসেন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e8b49bec90e146448bb4e41301cdcf70_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ইকবাল হোসেন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/bfa4bd95c2e84f78923e6cb19ed474c7_0_2.pdf?filePath=0/candidates/&format=2,মোঃ ইকবাল হোসেন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/b1c8cc1337884710b58b855d72437852_0_2.pdf?filePath=0/candidates/&format=2
2,121,মুহাম্মদ সিরাজুল ইসলাম,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/cfe834a2cc5b4c788fe830dce9c3e5b4_0_2.jpg?filePath=0/candidates/,ইসলামী আন্দোলন বাংলাদেশ,মুহাম্মদ সিরাজুল ইসলাম_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/9620e590025945308a93950f5de986da_0_2.pdf?filePath=0/candidates/&format=2,মুহাম্মদ সিরাজুল ইসলাম_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/ec4640436d3146d5a8affe95979d8964_0_2.pdf?filePath=0/candidates/&format=2,মুহাম্মদ সিরাজুল ইসলাম_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/4fbc3250245545c2b1e38e21e7793eb0_0_2.pdf?filePath=0/candidates/&format=2
2,121,জয়নুল আবেদীন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/604b67a102bf427dbbcc18ddf848b2ee_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,জয়নুল আবেদীন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/fd56bf49570249a5b99e2f6eaa230669_0_2.pdf?filePath=0/candidates/&format=2,জয়নুল আবেদীন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/56dd0bad6b984408b4341a060d0f0148_0_2.pdf?filePath=0/candidates/&format=2,জয়নুল আবেদীন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/beb4d9d56f5a41f2a81aeac7ebfe8d04_0_2.pdf?filePath=0/candidates/&format=2
2,121,জয়নুল আবেদীন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/1d8c4478f78a46bc8de9104d13183c5c_0_2.jpg?filePath=0/candidates/,বাংলাদেশ জাতীয়তাবাদী দল - বি.এন.পি,জয়নুল আবেদীন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/eca1eff0ba8845d6829feb6393c80ded_0_2.pdf?filePath=0/candidates/&format=2,জয়নুল আবেদীন_নির্বাচনী ব্যয় ও ব্যক্তিগত সম্পদের বিবরণী | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/6c320b039d154d4c992b1702280a77da_0_2.pdf?filePath=0/candidates/&format=2,জয়নুল আবেদীন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/7c96a506a578452d961f4de7f4ca5ea4_0_2.pdf?filePath=0/candidates/&format=2
2,121,ইয়ামিন এইচএম ফারদিন,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/eeafe6dd7a334cc48a2f020ffd4cca74_0_2.jpeg?filePath=0/candidates/,গণঅধিকার পরিষদ (জিওপি),ইয়ামিন এইচএম ফারদিন_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f55e8b26f77b4513a3356ba8ee49fe80_0_2.pdf?filePath=0/candidates/&format=2,ফাইল পাওয়া যায় নি,ইয়ামিন এইচএম ফারদিন_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/f60831a6548649a894617c59eb96edea_0_2.pdf?filePath=0/candidates/&format=2
2,121,মোহাম্মদ আসাদুজ্জামান ভুইয়া,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/524fb9560ecb4f18ac51970d61b6680f_0_2.jpg?filePath=0/candidates/,আমার বাংলাদেশ পার্টি (এবি পার্টি),মোহাম্মদ আসাদুজ্জামান ভুইয়া_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e5064131990a47378208e4d40b4e6dac_0_2.pdf?filePath=0/candidates/&format=2,ফাইল পাওয়া যায় নি,মোহাম্মদ আসাদুজ্জামান ভুইয়া_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/78c75301a9e0481680a33abf0bd56e6b_0_2.pdf?filePath=0/candidates/&format=2
2,121,আঃ ছত্তার খান,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/54a6c5262a984c42af8ffb9e8f91c3b2_0_2.jpg?filePath=0/candidates/,স্বতন্ত্র,আঃ ছত্তার খান_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/553e4a2ce3ac4c24afdf968a1011dee3_0_2.pdf?filePath=0/candidates/&format=2,ফাইল পাওয়া যায় নি,আঃ ছত্তার খান_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/5acb309fb14944fca6f982e29c019c32_0_2.pdf?filePath=0/candidates/&format=2
2,121,গোলাম কিবরিয়া টিপু,https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/3af6e2cb80b64a0ca9a0c18920b2b46e_0_2.jpeg?filePath=0/candidates/,জাতীয় পার্টি,গোলাম কিবরিয়া টিপু_হলফনামা | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/c19ec185e1364aa5bb873434ffc51707_0_2.pdf?filePath=0/candidates/&format=2,ফাইল পাওয়া যায় নি,গোলাম কিবরিয়া টিপু_আয়কর রিটার্ন | https://onss.ecs.gov.bd/document-service/api/v1/private/document/8987865690/file/e7e64c9c7e344c16bbd90d59aa537727_0_2.pdf?filePath=0/candidates/&format=2
